61aa52478ae8ee306d5dcf52,5GRCWGJ8+M9,72a73f5a87f63ee22abfcf7899d21fca,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.51594667,-13.06836667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr056181
61aa52478ae8ee306d5dd2e6,6GGJH836+PH,15a5e155f15e1e2141df62c1b822a537,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS, Leigh Winowiecki ,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,32.31141281,0.55428702,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr054360
61aa52478ae8ee306d5dd300,6GHHFGJ7+7C,46ba23f8c616ebd35bdd653fd17a5d75,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS, Leigh Winowiecki ,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,31.513555,1.480643333,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr054585
61aa52478ae8ee306d5dd358,5GMCV8P5+C5,25742759dde0cf0757a757fd323fb364,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.30799833,-16.11395,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr056361
61aa52478ae8ee306d5dd361,5GMCW86F+F8,4654be209d6cac44e12d0c412fec6345,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.32333333,-16.088815,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr056460
61aa52478ae8ee306d5dd36b,5GP853FW+55,4bcc4b7c35de7a686600b12713ff599e,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,26.095398,-15.827109,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr075736
61aa52478ae8ee306d5dd377,5GP844FM+9H,29cef78345a1672a8e061575d1d78e59,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,26.13388333,-15.87658167,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr075856
61aa52478ae8ee306d5dd378,5GP844FM+9H,21bd66cdb8f59ae4bf2b39cb15f7c654,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,26.13388333,-15.87658167,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr075857
61aa52478ae8ee306d5dd389,6GFWVXFR+H3,7959217ed18480554773aab22936fc73,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh Winowiecki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,38.9902153,-0.12604301,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr033372
61aa52478ae8ee306d5dd3bf,7C3P8G26+MQ,082a1753a1d6b22099363e8f7c5c9248,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,-5.48807,11.30168667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr037590
61aa52478ae8ee306d5dd3c6,7C3P7GFP+29,8cb3d1e982e826de06e82f4a435d0cc7,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,-5.464043333,11.27255333,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr037647
61aa52478ae8ee306d5dd3ce,6FQG766F+P8,439876069bd7c8a1f0188c49f8023325,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,10.22336667,5.26178333,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr037767
61aa52478ae8ee306d5dd3fd,6G9X9HJ3+43,c48ea4b0aac92ac18642e44b3f6e94ab,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh Wenoiwecki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,39.55268478,-2.61965704,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr041838
61aa52478ae8ee306d5dd3fe,6G9X9HJ3+43,ca21abaaaa2819c51ab3aff5d8333a1a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh Wenoiwecki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,39.55268478,-2.61965704,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr041839
61aa52478ae8ee306d5dd402,6G9X8HMG+3F,0c1a82d8a4b3666201fea61ace879387,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh Wenoiwecki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,39.57624435,-2.66731191,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr041879
61aa52478ae8ee306d5dd412,6GCQ7R92+Q5,e6efd96a012d6c82bc7332733dc58943,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh wenoweicki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,35.80042267,-1.73061001,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr042078
61aa52478ae8ee306d5dd426,6GCQ8V63+WH,a86f22d2e2d1d7b5bade60953ed7686d,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Leigh wenoweicki,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,35.8539772,-1.68765497,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr042266
61aa52478ae8ee306d5dd434,7C28GHMQ+8J,fabe94a8d351f7212677404932e4d3f0,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,-13.410885,10.53327167,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr042930
61aa52478ae8ee306d5dd449,7C38WRVG+39,eb65926d9faf644d3c11f229615fecb9,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,-13.17404833,11.94272667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr043172
61aa52478ae8ee306d5dd453,7C38XR6W+QP,868604310b502b7082af9d255c5dc8c7,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,-13.153175,11.96197,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr043266
61aa52478ae8ee306d5dd462,5G255W77+XM,b8cb71774b112666039f46f578b290a5,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,George Van Zijl,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,23.9142,-29.835,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr048740
61aa52478ae8ee306d5dd473,5G255X53+2Q,eccf8d252abc8a0f874865a2480aa448,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,George Van Zijl,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,23.9545,-29.8424,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr048855
61aa52478ae8ee306d5dd4a2,7F539PVP+C3,70d11ae261cf6cc97c574bc7eac17e28,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,1.735128333,13.393575,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr068132
61aa52478ae8ee306d5dd4a8,7F539QW4+2Q,a85a3e0d0dd55197c2c5c2cbc0ccaca1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,1.75692,13.39504,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr068199
61aa52478ae8ee306d5dd4ca,7F3C944W+3Q,9f65c04a8b721934be65916306f1e2cb,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,8.146985,11.35515,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr068559
61aa52478ae8ee306d5dd4d3,7F3C9539+2X,ce4dcf61b6ddcd2d0f0ff9de721e2998,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,8.169905,11.35259,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr068640
61aa52478ae8ee306d5dd4d4,7F3C75PX+82,9485f8e5ae77f3f0985374100efe5217,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,8.197546667,11.28576667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr068662
61aa52478ae8ee306d5dd4d7,7F3C855R+PJ,2752d03a5f1679fb2bd800c7129afd92,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,8.19152,11.30931667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr068678
61aa52478ae8ee306d5dd4d9,7F3C85HR+4X,c8c043b764924594736cf1074569596a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerome Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,8.192435,11.32778667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr068698
61aa52478ae8ee306d5dd4f5,6FX76P8M+VM,6511a3eb13dd3d3674a635c121cf305c,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerom Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,5.73423,9.217246667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr070371
61aa52478ae8ee306d5dd4f6,6FX76PQV+RM,3825c305642e66f22f1e98d8c6b5543c,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,Jerom Tondoh,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,5.744221667,9.239531667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr070386
61aa52478ae8ee306d5dd501,6F4QJPV8+8W,bc8158a8a88772844884bb17455edf73,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,15.71737333,-7.356638333,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr072345
61aa52478ae8ee306d5dd506,6F4QJPHQ+27,48f32db8543b2cb36d5de3589ae972d9,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,15.73818833,-7.372465,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr072405
61aa52478ae8ee306d5dd509,6F4QJPQQ+F5,e939659894c42b988235860848521e16,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,15.73790167,-7.361311667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr072426
61aa52478ae8ee306d5dd53a,5FWQ7VWP+8P,c7c353bc613b79f9ef0f76f0bdfccabd,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,15.88675,-11.70413667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr073009
61aa52478ae8ee306d5dd568,5FVQJ6V8+3Q,ccf1044d5caa37cf8cd61806b224c8e1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,15.21692167,-12.357305,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,2.0,20.0,50.0,icr073540
61aa52478ae8ee306d5dd585,,f62bbe60a4bf3c695230f286fd103d3a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,NA,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,,,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,,,,icr075224
61aa52478ae8ee306d5dd58a,,176cde03e7698f37e1183e141d89b9d5,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,NA,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,,,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,,,,icr075261
